provider	URL	course	webinar_date	webinar_duration	webinare_title
Other	https://kinescope.io/embed/201003241	Other	2022-03-30T11:13:49+00:00	PT58M37.429S	Круглый стол &quot;Как измерить программиста?&quot; / Георгий Могелашвили (Booking.com)
Other	https://kinescope.io/embed/201003243	Other	2022-03-30T11:13:49+00:00	PT47M36.403S	Один в поле не воин. Путь до эффективной командной работы / Евгений Федореев (banki.ru)
Other	https://kinescope.io/embed/201003245	Other	2022-03-30T11:13:50+00:00	PT48M34.894S	Как вырастить фичакоманду за 3 месяца / Антон Бевзюк (Додо Пицца)
Other	https://kinescope.io/embed/201003247	Other	2022-03-30T11:13:50+00:00	PT52M5.128S	Теперь я - тимлид, но почему мне так плохо? Практические советы / Евгений Кот (Wrike)
Other	https://kinescope.io/embed/201003249	Other	2022-03-30T11:13:50+00:00	PT46M2.362S	Планирование и организация исправления продакшн-багов / Тимур Павлов (Positive Technologies)
Other	https://kinescope.io/embed/201003251	Other	2022-03-30T11:13:50+00:00	PT46M6.194S	Выходим из штопора. 2 проекта под угрозой закрытия из-за ошибок тимлидов / В. Фабриченко (Iponweb)
Other	https://kinescope.io/embed/201003253	Other	2022-03-30T11:13:50+00:00	PT41M25.255S	Why should we care about diversity and inclusion in tech? / Yuliya Kurapatsenkava (Spotify)
Other	https://kinescope.io/embed/201003255	Other	2022-03-30T11:13:50+00:00	PT38M23.792S	Техническая ипотека
Other	https://kinescope.io/embed/201003257	Other	2022-03-30T11:13:50+00:00	PT52M14.485S	MVP тимлида
Other	https://kinescope.io/embed/201003259	Other	2022-03-30T11:13:51+00:00	PT9H44M45.746S	Запись трансляции Saint TeamLead Conf 2018. 24 сент, зал &quot;Первый&quot;
Other	https://kinescope.io/embed/201003261	Other	2022-03-30T11:13:51+00:00	PT8H54M24.297S	Запись трансляции Saint TeamLead Conf 2018. 24 сент, зал &quot;Второй&quot;
Other	https://kinescope.io/embed/201003263	Other	2022-03-30T11:13:51+00:00	PT9H0M32.193S	Запись трансляции Saint TeamLead Conf 2018. 25 сент, зал &quot;Первый&quot;
Other	https://kinescope.io/embed/201003265	Other	2022-03-30T11:13:51+00:00	PT9H2M34.4S	Запись трансляции Saint TeamLead Conf 2018. 25 сент, зал &quot;Второй&quot;
Other	https://kinescope.io/embed/201003267	Other	2022-03-30T11:13:51+00:00	PT47M35.358S	Рост команды на порядок / Александр Поломодов (tinkoff.ru)
Other	https://kinescope.io/embed/201003269	Other	2022-03-30T11:13:51+00:00	PT51M43.324S	Как управлять распределённой командой начинающих специалистов? / Сергей Попов (Лига А./HTML Academy)
Other	https://kinescope.io/embed/201003271	Other	2022-03-30T11:13:51+00:00	PT52M38.087S	Пережить изменения с командой / Станислав Беляев
Other	https://kinescope.io/embed/201003273	Other	2022-03-30T11:13:51+00:00	PT50M9.794S	Саморазвитие для руководителей разработки / Алексей Шаграев (Яндекс)
